finding_url,repository,repository_url,title,description,severity,status,detected_at,committed_at,author_email,assignee_name,assignee_email,has_patch,configured_scan_id,commit_hash,relevant_paths,resolution_reason
https://chatgpt.com/codex/cloud/security/findings/85c8b620e92c8191ab484e11a5cf4143,cypherair/cypherair,https://github.com/cypherair/cypherair,Production auth can be bypassed via UI-test defaults key,"AuthenticationManager.evaluate now returns success whenever the UserDefaults key com.cypherair.preference.uiTestBypassAuthentication is true. Although AppContainer.makeUITest writes this key into an isolated UI-test defaults suite, the production AuthenticationManager is constructed with UserDefaults.standard and performs the same bypass check. On macOS, a local process running as the user can set the app preference and cause app-session authentication, including the privacy screen unlock path, to succeed without a LocalAuthentication prompt. This does not appear to bypass Secure Enclave access controls for private-key unwraps, but it does bypass the app-level lock protecting visible app state and can keep the session marked authenticated.",medium,new,2026-05-29T06:00:51.647660Z,2026-04-04 18:58:41 -0700,262752927+cypherair@users.noreply.github.com,,,false,user-NU6QP4VPvrvYrlBloRd264B1:github-1162404522,89d44d18f748517791153d01da6e0d037e50a887,Sources/App/AppContainer.swift | Sources/Security/AuthenticationManager.swift | Sources/App/Common/PrivacyScreenModifier.swift,
https://chatgpt.com/codex/cloud/security/findings/078f49939538819195ae18333d9d130b,cypherair/cypherair,https://github.com/cypherair/cypherair,Import confirmation can act on a replaced key request,"This commit replaces per-view pending import state with a mutable ImportConfirmationCoordinator. The coordinator's present() method blindly overwrites any existing request. The sheet displays keyInfo/profile from the request passed to the sheet content closure, but the Verify/Add and Add Unverified buttons call coordinator.confirmVerified() / confirmUnverified(), which dereference coordinator.request at button-tap time. If a second import request arrives while a confirmation sheet is already open, for example via the cypherair:// URL handler or another in-app import path using the shared environment coordinator, the visible confirmation can be decoupled from the action that is executed. A user may verify the fingerprint shown for one key while the action imports and marks a different, attacker-supplied key as verified or unverified. This matters because contact public-key integrity controls future encryption and trust decisions.",medium,new,2026-05-29T06:02:47.542972Z,2026-04-03 19:38:44 -0700,262752927+cypherair@users.noreply.github.com,,,false,user-NU6QP4VPvrvYrlBloRd264B1:github-1162404522,08a6e5d540caa41e6e2ad328027d55e5bf6d999a,Sources/App/Contacts/ImportConfirmationCoordinator.swift | Sources/App/CypherAirApp.swift | Sources/App/Contacts/AddContactView.swift,
https://chatgpt.com/codex/cloud/security/findings/2a18f490890c8191afc9b8775a8ff2b3,cypherair/cypherair,https://github.com/cypherair/cypherair,Secret key zeroization skipped on KMS helper failures,"The commit refactors key generation and import so the Rust engine work happens inside @concurrent helper methods. In the old code, a defer to resetBytes was installed immediately after engine.generateKey or engine.importSecretKey returned, before any later parsing/profile/armoring operations could fail. In the new code, that defer exists only in the public method after the helper returns successfully. If generateKeyOffMainActor obtains a GeneratedKey and parseKeyInfo then throws, or if importKeyOffMainActor obtains unencrypted secretKeyData and parseKeyInfo/detectProfile/armorPublicKey then throws, the helper exits through catch without wiping the secret-key Data it already produced. This leaves raw OpenPGP secret key material to be freed normally rather than explicitly zeroized, increasing exposure to crash dumps, memory forensics, or a later memory disclosure on the device. The import path is especially relevant because it processes user-supplied secret-key files.",medium,new,2026-05-29T06:20:19.896198Z,2026-03-21 14:11:04 -0700,262752927+cypherair@users.noreply.github.com,,,false,user-NU6QP4VPvrvYrlBloRd264B1:github-1162404522,e260601150928c7f1d1e4822c1ef840348816874,Sources/Services/KeyManagementService.swift,
https://chatgpt.com/codex/cloud/security/findings/a2a7f41bec048191b18443eaa38268e6,cypherair/cypherair,https://github.com/cypherair/cypherair,Decrypted file can persist after cancelled/abandoned decrypt,"The commit changed file decryption from in-memory plaintext to a streaming service that writes plaintext to a temporary file and returns its URL. DecryptView only deletes decryptedFileURL during onDisappear/contentClear, but it does not cancel an in-flight decrypt task in those handlers. If the user starts a large file decrypt and leaves the view or the app clears content while the operation is still running, decryptedFileURL is still nil so cleanup removes nothing; the background task can continue, write the plaintext file under tmp/decrypted, and assign the URL after the cleanup point has already passed. A similar residual-file path exists when the user cancels after the Rust streaming call has successfully written the output but before Swift stores decryptedFileURL: Task.checkCancellation throws and the CancellationError handler does not remove result.outputURL. This bypasses the intended PRD cleanup for decrypted files and can leave decrypted plaintext in the app container until a later app launch cleanup or manual removal.",medium,new,2026-05-29T06:20:43.388581Z,2026-03-15 12:42:32 -0700,262752927+cypherair@users.noreply.github.com,,,false,user-NU6QP4VPvrvYrlBloRd264B1:github-1162404522,d28b65564427144ae102809fa7e24b1207245c66,Sources/App/Decrypt/DecryptView.swift | Sources/Services/DecryptionService.swift,
https://chatgpt.com/codex/cloud/security/findings/8ef989997a7081919d767f560071a253,cypherair/cypherair,https://github.com/cypherair/cypherair,Signing key not zeroized on no-default encrypt-to-self error,"In EncryptionService.encrypt, the signing private key is unwrapped first when signWithFingerprint is provided. The new encrypt-to-self default-key guard can then throw CypherAirError.noKeySelected if keyManagement.defaultKey is nil. Because the defer that resets signingKey is declared after this guard, that newly introduced error path exits without calling resetBytes on the unwrapped private key Data. Swift will eventually release the Data object, but the code no longer performs the explicit best-effort zeroization used on all other paths, leaving private key material more likely to remain in process heap memory until reused. This is reachable for API callers, tests, or inconsistent app metadata states where a signing key can be selected while no key is marked default. The fix is to either validate the default key before unwrapping the signing key or install the zeroization defer immediately after declaring signingKey and before any later throwing operation.",medium,new,2026-05-29T06:28:21.841611Z,2026-03-14 20:08:04 -0700,262752927+cypherair@users.noreply.github.com,,,false,user-NU6QP4VPvrvYrlBloRd264B1:github-1162404522,7ca61468639c53afc0966c18caba51a04da7acab,Sources/Services/EncryptionService.swift,
https://chatgpt.com/codex/cloud/security/findings/ffff6cd467088191ab32b29040dd40ab,cypherair/cypherair,https://github.com/cypherair/cypherair,Decrypt view can show stale signature for wrong content,"The refactor merges text and file decryption into one view but keeps a single shared signatureVerification value. Text results and file results are mode-specific and retained independently, while the signature section is rendered outside the mode-specific result blocks. Both decryptText() and decryptFile() overwrite the same signatureVerification. As a result, a user can decrypt an unsigned text message, then decrypt a signed file, then switch back to text mode and see the old text plaintext displayed together with the file's valid signature status. This can mislead the user into trusting unauthenticated or differently authenticated plaintext. The same problem can occur in the opposite direction for file output. The state should be bound atomically to the decrypted content/mode, or separate text/file signature states should be used and cleared on mode changes, input edits, and file selection.",medium,new,2026-05-29T06:26:42.627113Z,2026-03-13 22:58:42 -0700,262752927+cypherair@users.noreply.github.com,,,false,user-NU6QP4VPvrvYrlBloRd264B1:github-1162404522,c224e0f7432f23d35d9d0c1c5b14ec715de021fd,Sources/App/Decrypt/DecryptView.swift,
https://chatgpt.com/codex/cloud/security/findings/105db662caf481918b80f2a457afae2e,cypherair/cypherair,https://github.com/cypherair/cypherair,Oversized FFI inputs can crash Swift callers,"The commit adds Swift bindings that expose PGP operations such as decrypt, encrypt, and parseS2kParams. These methods accept Swift Data that may originate from attacker-controlled OpenPGP files or imported keys. During lowering, FfiConverterData.write converts value.count with Int32(value.count), and ForeignBytes does the same for the serialized RustBuffer. Swift's Int32 initializer traps on values larger than Int32.max rather than throwing. Because these traps occur before or inside try!/FFI marshalling, they are not converted into PgpError. A maliciously large file or imported key payload can therefore crash the app process, causing a local denial of service. The binding should enforce explicit maximum input sizes and return a normal error before marshalling, or use a non-trapping checked conversion path.",medium,new,2026-05-29T06:44:06.895151Z,2026-03-11 14:25:42 +0800,262752927+cypherair@users.noreply.github.com,,,false,user-NU6QP4VPvrvYrlBloRd264B1:github-1162404522,cf53602e22256a64e63a84e1f8c884cdc0da31f9,bindings/pgp_mobile.swift | bindings/pgp_mobileFFI.h,
https://chatgpt.com/codex/cloud/security/findings/f6c9737226248191a651f043b8b6f146,cypherair/cypherair,https://github.com/cypherair/cypherair,Selector discovery exposes unauthenticated User IDs,"discover_certificate_selectors parses the certificate with Sequoia, computes state from cert.userids(), but then builds the returned User ID list by iterating RawCert packets and accepting every UserID packet. If a certificate contains an extra bare or invalid User ID packet, it can be returned with displayText and userIdData even when it has no valid self-signature or policy-valid binding. discover_user_id then defaults missing state to primary=false and revoked=false, which makes the injected selector look like a normal non-revoked option. If this catalog is used to drive User ID certification, revocation, or trust-selection UI, a malicious imported certificate can cause the app to present and operate on identities that are not actually authenticated by the certificate owner.",low,new,2026-05-29T05:45:43.998776Z,2026-04-16 03:42:15 -0700,262752927+cypherair@users.noreply.github.com,,,false,user-NU6QP4VPvrvYrlBloRd264B1:github-1162404522,20679fdfdcf5ef48956ba74d6e87892b147525bb,pgp-mobile/src/keys.rs | Sources/Services/CertificateSelectionCatalogMapper.swift,
https://chatgpt.com/codex/cloud/security/findings/715f18cb62e48191abe332c39da5f2bd,cypherair/cypherair,https://github.com/cypherair/cypherair,Production Xcode target compiles security test mocks,"The introduced XcodeGen configuration uses `Sources` as the application target source root without excluding `Sources/Security/Mocks`. The generated `.pbxproj` confirms that `MockAuthenticator.swift`, `MockKeychain.swift`, and `MockSecureEnclave.swift` are in the CypherAir app target's Sources build phase. These mocks are explicitly non-production implementations: `MockAuthenticator` defaults to successful authentication, `MockKeychain` stores items in a plain in-memory dictionary while ignoring access-control attributes, and `MockSecureEnclave` uses software key material instead of hardware-bound Secure Enclave keys. The current minimal app does not instantiate them, so this is not a remotely reachable runtime issue in the checked-out skeleton. However, it is a security-relevant build integration flaw: any production key-custody or authentication code compiled in the same module can accidentally or maliciously select these implementations, bypassing the intended LocalAuthentication, Keychain, and Secure Enclave protections.",low,new,2026-05-29T06:42:19.445527Z,2026-03-11 15:05:05 +0800,262752927+cypherair@users.noreply.github.com,,,false,user-NU6QP4VPvrvYrlBloRd264B1:github-1162404522,2a6350ca35ed72d3457f89ff6eaa38fd08de9888,project.yml | CypherAir.xcodeproj/project.pbxproj | Sources/Security/Mocks/MockAuthenticator.swift | Sources/Security/Mocks/MockKeychain.swift | Sources/Security/Mocks/MockSecureEnclave.swift,
https://chatgpt.com/codex/cloud/security/findings/703d8b5d0ad48191abf6a936394d174e,cypherair/cypherair,https://github.com/cypherair/cypherair,Concurrent tutorial contacts open can fail sandbox setup,"Previously, the tutorial contacts protected domain was opened synchronously during TutorialSandboxContainer initialization, so the container was returned only after a single open completed. This commit moves the open into TutorialSandboxContainer.openContactsIfNeeded() and calls it from TutorialSessionStore.openModule(). Because openModule is @MainActor async and suspends while opening contacts, a second UI task can re-enter openModule before the first open finishes. The new guard only skips when availability is already .availableProtectedDomain; it does not treat .opening as an in-progress operation or share the first task. A second call can therefore start another detached open against the same ContactService/ContactsDomainStore while the first create/open transaction is pending. If that second open observes a pending registry mutation or otherwise fails, ContactService returns a non-available state, and TutorialSessionStore catches the failure, cleans up the active container, and drops the sandbox. This is a local availability/data-loss bug for the tutorial sandbox rather than a production key/contact confidentiality issue.",informational,new,2026-05-29T04:26:52.766737Z,2026-05-18 19:42:34 -0700,262752927+cypherair@users.noreply.github.com,,,false,user-NU6QP4VPvrvYrlBloRd264B1:github-1162404522,637a0cc58d2321795d53ee52c050120a60efc045,Sources/App/Onboarding/TutorialSessionStore.swift | Sources/App/Onboarding/TutorialSandboxContainer.swift | Sources/Services/ContactService.swift,
https://chatgpt.com/codex/cloud/security/findings/3f03eebb98448191b26dbb3af9dcafa0,cypherair/cypherair,https://github.com/cypherair/cypherair,Text input section is recreated on every edit,"In DecryptView and VerifyView, the text editor is inside a Section tagged with `.id(textInputSectionEpoch)`. The binding setter for the editor calls an invalidate method whenever the user changes the text. This commit changed those invalidate methods to increment `textInputSectionEpoch`, so every user edit changes the identity of the Section containing the active text editor. In SwiftUI, changing `.id` forces that subtree to be replaced, which can drop keyboard focus, reset selection/cursor/undo state, and make manual text entry unreliable. EncryptView and SignView only increment the epoch after operation completion, but DecryptView and VerifyView also do so from edit-triggered invalidation paths.",informational,new,2026-05-29T06:00:22.750168Z,2026-04-04 05:06:12 -0700,262752927+cypherair@users.noreply.github.com,,,false,user-NU6QP4VPvrvYrlBloRd264B1:github-1162404522,6251cc4347d0f8c0e8d281417671ca13ccafce3e,Sources/App/Decrypt/DecryptView.swift | Sources/App/Sign/VerifyView.swift,
