finding_url,repository,repository_url,title,description,severity,status,detected_at,committed_at,author_email,assignee_name,assignee_email,has_patch,configured_scan_id,commit_hash,relevant_paths,resolution_reason
https://chatgpt.com/codex/cloud/security/archives/5dfacb1e55cc81918f142034127840ff,cypherair/cypherair,https://github.com/cypherair/cypherair,Unbounded SKESK fallback enables password-decrypt DoS,"Password-encrypted OpenPGP messages can contain multiple SKESK packets, and those packets are attacker-controlled input. This commit changes password decryption so that candidate errors and payload authentication/integrity failures are saved and the loop continues to later SKESKs. Because the code collects SKESKs without a count limit and calls decrypt_with_fixed_session_key for each derived candidate, a crafted message can include many syntactically valid SKESKs that produce candidate session keys but fail payload authentication. For SEIPDv1/MDC failures, decrypt_with_fixed_session_key reads the message into a plaintext buffer before detecting the integrity failure and zeroizing it, so the new fallback behavior can multiply CPU and memory work by the number of SKESKs. Previously, AEAD/MDC/unsupported-algorithm failures returned immediately. The fix should bound the number of SKESKs/candidate decrypt attempts, cap total work, or otherwise distinguish cheap reject paths from full-payload authentication retries.",medium,wontfix,2026-05-29T05:56:30.045426Z,2026-04-09 09:30:56 -0700,262752927+cypherair@users.noreply.github.com,,,false,user-NU6QP4VPvrvYrlBloRd264B1:github-1162404522,6d9334aa44266fceb20de0c2f2790d8ebfb9343b,pgp-mobile/src/password.rs | pgp-mobile/src/decrypt.rs,"Close as will-not-fix / out of target threat model.

CA21 describes a potential resource-exhaustion issue in the password/SKESK service path: a maliciously constructed password-encrypted OpenPGP message could include many SKESK candidates that cause repeated password-decrypt fallback attempts, including repeated full-payload decrypt attempts before the message is finally rejected.

We agree this could at most affect local availability if the path were exposed to untrusted user input: the app may hang, consume CPU/memory, or terminate. It does not create a confidentiality or integrity failure, does not expose private keys or plaintext, and does not bypass AEAD/MDC authentication. Partial plaintext from failed decrypt attempts is not returned to Swift callers and is zeroized on decrypt failure.

CypherAir’s current user-facing large-file and import paths already apply resource-conscious handling where those paths are part of the supported UI surface, such as streaming file operations and Argon2id memory checks for protected private-key import. The password/SKESK message feature, however, is currently service-only and is not part of the formally shipped UI surface. CypherAir does not plan to expose this password-message feature to users in the foreseeable future because the overall password-encryption product model does not meet our security expectations for a supported user-facing workflow.

For that reason, this issue is outside the current CypherAir threat model and will not be fixed at this time. If password/SKESK message support is ever promoted to a user-facing feature, this resource-budgeting concern should be re-evaluated before launch."
https://chatgpt.com/codex/cloud/security/archives/1554a5c3ae908191bb067599d00dce8e,cypherair/cypherair,https://github.com/cypherair/cypherair,Imported-key revocations stored without export authentication,"Revocation certificates are security-sensitive because anyone who obtains one can publish it to invalidate the user's OpenPGP identity. This commit generates a key-level revocation signature during secret-key import and stores it inside PGPKeyIdentity metadata. KeyMetadataStore saves that metadata with accessControl: nil, so it is only protected by the generic WhenUnlocked keychain accessibility rather than the biometric/passcode-gated Secure Enclave wrapping used for private keys. exportRevocationCertificate also returns any non-empty stored revocation certificate directly, without unwrapping the private key or requiring per-operation authentication. As a result, imported keys that previously had no stored revocation material now gain a revocation certificate that a local attacker with access to the app's unlocked keychain/app state can export or read without satisfying the private-key authentication policy, enabling unauthorized revocation of the user's imported PGP identity.",medium,false_positive,2026-05-29T05:57:46.292519Z,2026-04-09 05:45:21 -0700,262752927+cypherair@users.noreply.github.com,,,false,user-NU6QP4VPvrvYrlBloRd264B1:github-1162404522,22f65a0c2197cdd8cffa447cfa9f72ac100fd2d4,Sources/Services/KeyManagementService.swift | Sources/Security/KeyMetadataStore.swift | Sources/Models/PGPKeyIdentity.swift | Sources/App/Keys/KeyDetailView.swift,"Closing as by-design / false positive (verified at current HEAD 40ea2fa). Exporting a stored revocation certificate without a per-operation private-key unwrap is intentional — a revocation certificate is public-distributable material the user exports specifically to hand out, so it is not gated behind the decrypt/sign Secure Enclave boundary. The finding's medium escalation rests on the stored revocation living in an accessControl: nil (WhenUnlockedThisDeviceOnly) Keychain row; that premise is stale at HEAD: production persists key metadata in the ProtectedData key-metadata domain (AES-GCM, openable only after the app-session ProtectedData unlock, FileProtectionType.complete), and the legacy nil-accessControl KeyMetadataStore is now only a migration source / UI-test default with no production caller. (Also, deleteKey itself requires no per-operation private-key unwrap, so the app-session unlock needed to reach the key list is the consistent boundary — a local-unlocked-app attacker already has a strictly more destructive capability.) Offline + local-only + user-mediated + public-distributable design → residual risk low; there is no missing gate to add."
https://chatgpt.com/codex/cloud/security/archives/792eaf5ba0488191a3b45e9651c6162c,cypherair/cypherair,https://github.com/cypherair/cypherair,Unbounded armored text imports can exhaust memory,"Armored text import now reads user-selected files with Data(contentsOf:) and then creates a UTF-8 String copy while also retaining the original Data in ImportedTextInputState. In DecryptView's file-mode inspection, the intended 256 KiB pre-read limit is undermined because attributes[.size] is converted with NSNumber.intValue, a 32-bit conversion. Very large files can wrap negative or otherwise truncate, pass the `fileSizeValue <= maxInspectableFileSize` guard, and then be read entirely into memory. In text-mode imports for both decrypt and verify, no file-size check is performed before Data(contentsOf:) at all. A maliciously supplied large .asc/plaintext file, or a large encrypted file selected in file mode, can therefore trigger app memory exhaustion/crash.",medium,false_positive,2026-05-29T06:06:38.775162Z,2026-03-31 00:27:01 -0700,262752927+cypherair@users.noreply.github.com,,,false,user-NU6QP4VPvrvYrlBloRd264B1:github-1162404522,8d0f30abb8ae585a2b2acc68665040931e663005,Sources/App/Decrypt/DecryptView.swift | Sources/App/Sign/VerifyView.swift | Sources/App/Common/SecurityScopedFileAccess.swift,"Close as false positive.

The finding conflates text-import convenience paths with the app’s large-file workflows. Current Decrypt file mode uses path-based streaming: recipient matching reads file headers only, and Phase 2 file decrypt streams from the selected file into an app-owned temporary artifact. The small “open as text?” inspection path is capped at 256 KiB before reading file contents, and the alleged NSNumber.intValue truncation bypass does not reproduce on the current macOS/Swift SDK because intValue is a 64-bit Int.

The only remaining behavior is that explicit text-mode imports (“Import .asc File” in Decrypt text mode and “Import Signed File” in Verify cleartext mode) read the selected local file into Data and String. That path is intentionally for text input, not arbitrary large files. A user-selected oversized local text file could cause local memory pressure or process termination, but it does not bypass AEAD/MDC authentication, expose plaintext or private keys, weaken signature verification semantics, or affect the streaming file decrypt/verify paths.

This is therefore a local user-mediated robustness/UX concern, not a CypherAir security boundary issue."
https://chatgpt.com/codex/cloud/security/archives/c56fc514b22481918273dc22faae7421,cypherair/cypherair,https://github.com/cypherair/cypherair,macOS Argon2 guard treats total RAM as available,"For passphrase-protected secret-key import, Swift first parses S2K parameters, runs Argon2idMemoryGuard.validate, and only then calls the Rust import path that decrypts the secret key. The commit adds a macOS SystemMemoryInfo branch that returns ProcessInfo.processInfo.physicalMemory. That value is total installed RAM, not available memory or process headroom. Because validate permits Argon2id memory costs up to 75% of the returned value, a malicious secret key can choose a memory parameter that is below 75% of total RAM but above what is actually available. On import, Sequoia's decrypt_secret then performs Argon2id with that memory cost, which can hang or crash the app and create severe system memory pressure. The attacker must convince the user to import a malicious passphrase-protected secret key, so this is an availability issue rather than a confidentiality or integrity bypass.",medium,wontfix,2026-05-29T06:13:15.116389Z,2026-03-26 16:10:22 -0700,262752927+cypherair@users.noreply.github.com,,,false,user-NU6QP4VPvrvYrlBloRd264B1:github-1162404522,82865010e34bae9522a5ecb29c26f212f32e01b7,Sources/Security/Argon2idMemoryGuard.swift | Sources/Services/KeyManagementService.swift | pgp-mobile/src/keys.rs,"Closing as by-design / wont-fix.

The finding correctly observes that the macOS implementation of `SystemMemoryInfo` returns total physical memory rather than current process-available memory. That behavior is intentional. The Argon2id memory guard is documented and designed as an iOS Jetsam protection: on iOS-family platforms it uses `os_proc_available_memory()` to avoid system termination before expensive Argon2id key-import work begins. macOS does not expose the same Jetsam model, and the current macOS adaptation deliberately uses physical memory as the capacity boundary.

The reachable impact is limited to local, user-mediated availability during passphrase-protected private-key import. A pathological Argon2id S2K parameter may cause memory pressure, swap, or process termination on macOS, but it does not bypass authentication, expose private keys or plaintext, weaken AEAD/MDC hard-fail behavior, or affect the app’s zero-network security model.

Future macOS-specific responsiveness limits or conservative import caps can be considered as robustness/product hardening, but this is not a security boundary violation in the current design."
https://chatgpt.com/codex/cloud/security/archives/5d51dc7622fc8191b9062c03230f5356,cypherair/cypherair,https://github.com/cypherair/cypherair,Enhanced Security entitlements renamed to ignored keys,"Entitlement names are exact identifiers. This change does not merely change the value type from integer to string; it removes `com.apple.security.hardened-process.enhanced-security-version` and `com.apple.security.hardened-process.platform-restrictions` from `CypherAir.entitlements` and adds different keys ending in `-string`. The repository documentation states the unsuffixed keys are the required Xcode-written keys and that removing required entitlement keys disables the corresponding Enhanced Security protections. Since the app relies on Enhanced Security/MIE as defense-in-depth for native C/C++ code paths such as vendored OpenSSL and untrusted OpenPGP parsing, losing platform restrictions or version gating weakens runtime hardening on supported devices.",medium,false_positive,2026-05-29T06:18:18.099976Z,2026-03-25 12:49:17 -0700,262752927+cypherair@users.noreply.github.com,,,false,user-NU6QP4VPvrvYrlBloRd264B1:github-1162404522,a17e3591715a536e58360fde0e982d3447a66075,CypherAir.entitlements | docs/SECURITY.md | CypherAir.xcodeproj/project.pbxproj,"Close as false positive.

The project’s MIE / Enhanced Security configuration is correct. The committed entitlement keys, including the `*-string` hardened-process keys, are the current Xcode/Apple-documented Enhanced Security entitlements, and the target build settings enable `ENABLE_ENHANCED_SECURITY` / pointer authentication. This configuration is compatible with Apple documentation and App Store review expectations."
https://chatgpt.com/codex/cloud/security/archives/fbaae00c695881919aad5d01d8942311,cypherair/cypherair,https://github.com/cypherair/cypherair,Hidden QR key can override pasted contact import,"AddContactView now stores binary QR/file key material in a global importedKeyData state and addContact() always prefers that state over the visible armoredText. The importMode onChange handler clears importedKeyData when the user switches modes, but processQRPhoto() runs asynchronously and can set importedKeyData after the user has already switched to Paste mode. In Paste mode the Add button is controlled only by armoredText, so a user can paste a legitimate public key, see that pasted text, and press Add Contact while addContact() actually imports the hidden binary QR key that arrived late. If an attacker can get the user to briefly select an attacker-controlled QR image and then the user switches to paste a trusted key before processing completes, the app may silently trust/import the attacker's key instead of the visible key, causing future encryption to target the wrong certificate.",medium,false_positive,2026-05-29T06:19:17.774601Z,2026-03-15 15:04:52 -0700,262752927+cypherair@users.noreply.github.com,,,false,user-NU6QP4VPvrvYrlBloRd264B1:github-1162404522,fdc57fea3b5a389c16840c12df0c709917b3313d,Sources/App/Contacts/AddContactView.swift,"Closing as false positive after user review.

The reported path depends on an unrealistic and effectively unreachable timing sequence: the user selects a QR image, the QR scan remains pending long enough for the user to switch to Paste, and then the hidden QR result overrides the pasted contact import. In the actual user flow, selecting a QR image returns and decodes essentially immediately as the picker dismisses; there is no practical shipped path where the user can switch to Paste before the QR result is presented.

Also, the import confirmation UI shows the actual key being imported, so this does not demonstrate a silent hidden-key override. This is distinct from CA-23, which is the separate shared confirmation-coordinator replacement issue already recorded for later fix."
https://chatgpt.com/codex/cloud/security/archives/536baf654b288191b275f2c4d4b9d32a,cypherair/cypherair,https://github.com/cypherair/cypherair,Predictable decrypt temp file enables plaintext and symlink attacks,"The streaming `decrypt_file` implementation stages plaintext at `format!(""{output_path}.tmp"")`. That path is predictable, located next to the caller-selected output, and is opened with `File::create`, which follows symlinks and truncates existing files. During streaming decryption, plaintext is written to this temp path before the message has fully completed integrity/authentication processing. If the output directory is attacker-writable or shared, an attacker can pre-create `<output>.tmp` as a symlink to another file accessible to the app, causing truncation/overwrite, or monitor/read the predictable temp file while a tampered message is being processed. The cleanup helper also follows symlinks via `metadata`/`OpenOptions`, so its best-effort overwrite can zero the symlink target before removing only the link. A safer pattern would create an unpredictable temp file in a private app-owned directory or use `create_new`/no-follow semantics with restrictive permissions, then atomically move it only after successful completion.",medium,false_positive,2026-05-29T06:21:08.082052Z,2026-03-15 11:21:56 -0700,262752927+cypherair@users.noreply.github.com,,,false,user-NU6QP4VPvrvYrlBloRd264B1:github-1162404522,d77a50c076ac4822f3f8b21c0e2c1e78eae51457,pgp-mobile/src/streaming.rs,"Close as false positive.

The finding is based on a stale temp-path model. Current streaming decrypt does not use a predictable `<output>.tmp` path; it writes to `{output_path}.<64-bit-random-hex>.tmp`, deletes that staging file on failure/cancellation, and only renames it after successful decrypt authentication.

In the shipped app, `output_path` is not user-selected or external. Swift creates it under CypherAir’s app-owned temporary artifact directory: `tmp/decrypted/op-<UUID>/<sanitized filename>`, inside the app sandbox/container. External user-selected locations are only used later through explicit export after decrypt succeeds.

Therefore the reported predictable-temp/symlink attack path is not present in the current product."
https://chatgpt.com/codex/cloud/security/archives/6e6da113cfc481919d83defdc698e785,cypherair/cypherair,https://github.com/cypherair/cypherair,Launch auth can show content before blur is enabled,"The commit adds cold-launch authentication by keeping isBlurred initially false and then setting it to true inside .onAppear when requireAuthOnLaunch is enabled. Because ContentView is the base view and the overlay is conditional on isBlurred, the app can render its normal UI before the onAppear state update takes effect. This undermines the new launch-auth setting as a privacy control: someone with local access to an unlocked device can open the app and potentially see key/contact metadata, navigation state, or other sensitive UI briefly before the Face ID/Touch ID prompt and blur are applied. The lock state should be established before the first frame, for example by deriving the overlay condition directly from an initial locked state, initializing a lock flag from configuration outside onAppear, or rendering only the privacy/auth gate until the launch authentication succeeds.",medium,false_positive,2026-05-29T06:23:02.615884Z,2026-03-15 04:17:43 -0700,262752927+cypherair@users.noreply.github.com,,,false,user-NU6QP4VPvrvYrlBloRd264B1:github-1162404522,4f9bf1a860f5ee01d061c328520152b8f32cae3b,Sources/App/Common/PrivacyScreenModifier.swift | Sources/App/CypherAirApp.swift,"False positive. Even if a cold-launch first frame briefly renders before the privacy overlay appears, the current app architecture does not expose user-sensitive data at that point. Protected user data is stored behind ProtectedData and is only unlocked after app-session authentication succeeds. A pre-auth launch frame can at most show app chrome or locked/placeholder UI, not decrypted content, private-key material, contacts, or other protected user data."
https://chatgpt.com/codex/cloud/security/archives/f1b869820c4c819195b018e0027298ba,cypherair/cypherair,https://github.com/cypherair/cypherair,Bad signatures no longer hard-fail verification,"In `VerifyHelper::check()`, the bad-signature branch now sets `self.status = SignatureStatus::Bad` but returns `Ok(())`. This means `VerifierBuilder`/`DetachedVerifierBuilder` can complete successfully for cryptographically invalid signatures. The public APIs then return `Ok(VerifyResult { status: Bad, ... })`, and `verify_cleartext` may also return the signed content. Although callers that explicitly inspect `VerifyResult.status` can still detect the failure, the API is exposed as `Result<VerifyResult, PgpError>` / Swift `throws`, and the surrounding code still contains hard-fail error handling paths such as `map_err(|_| PgpError::BadSignature)`. This is a security-sensitive contract change: any existing or future caller that interprets a non-throwing verification call as a valid signature will accept tampered content.",medium,false_positive,2026-05-29T06:41:43.262391Z,2026-03-11 16:09:58 +0800,262752927+cypherair@users.noreply.github.com,,,false,user-NU6QP4VPvrvYrlBloRd264B1:github-1162404522,dd0a300168a66700d8102089027c87a8ef44ca9a,pgp-mobile/src/verify.rs | pgp-mobile/src/decrypt.rs,"Closing as false positive. CypherAir intentionally treats standalone signature verification as a graded-result API: parse/setup failures throw, while cryptographic signature invalidity returns Bad/Invalid status for the UI to present. The shipped Verify UI inspects that status and displays invalid signatures as “Signature verification failed — content may have been modified”; it does not treat a non-throwing result as a valid signature. The hard-fail invariant applies to decrypt payload authentication failures such as AEAD/MDC failure, not to standalone signature verification results."
https://chatgpt.com/codex/cloud/security/archives/ebf86edb2698819185b2a21d6a21ed94,cypherair/cypherair,https://github.com/cypherair/cypherair,Malformed protected settings envelope can crash app,"The commit adds ProtectedDomainEnvelope decoding for the protected clipboard setting. validateContract() only checks that schemaVersion and generationIdentifier are positive. open() then passes these decoded Int values into envelopeAAD(), where they are converted with UInt16(schemaVersion) and UInt32(generationIdentifier). In Swift these conversions trap when the Int is out of range. Because the envelope is read from persistent app data and open() is called inside a do/catch that expects recoverable errors, a malformed current/previous/pending protected-settings plist with a very large schemaVersion or generationIdentifier can terminate the process rather than being handled as ProtectedDataError.invalidEnvelope/recoveryNeeded. This is primarily a local availability issue because normal third-party apps should not be able to write the app sandbox, but it is still a robustness/security bug in the newly introduced protected-data parsing path.",low,wontfix,2026-05-29T05:28:17.118619Z,2026-04-22 02:12:43 -0700,262752927+cypherair@users.noreply.github.com,,,false,user-NU6QP4VPvrvYrlBloRd264B1:github-1162404522,3e3352bcd93cc4a84c7a2a8061df6168f66cf8cb,Sources/Security/ProtectedData/ProtectedDataDomain.swift | Sources/Security/ProtectedData/ProtectedDomainRecoveryCoordinator.swift,"Closing as wont-fix. This requires local tampering or corruption of app-owned ProtectedData envelope files with out-of-range metadata values. Normal app flows do not produce such envelopes, and sandboxed third-party apps cannot write this storage. The impact is local availability/crash rather than disclosure, authentication bypass, or acceptance of forged protected data. Given the broad shared codec surface and low security value, we are not treating this as a security fix."
https://chatgpt.com/codex/cloud/security/archives/ecf473bc312481919107ae93638eeca8,cypherair/cypherair,https://github.com/cypherair/cypherair,Unvalidated temp metadata can spoof build provenance,"The new SourceComplianceOverrides.json path is produced by the App Store Candidate scheme pre-action, but the target build phase consumes it solely based on file existence. generate_source_compliance_info.py then uses values from that file as fallbacks for commitSHA, stableReleaseTag, and stableReleaseURL even when SOURCE_COMPLIANCE_REQUIRE_STABLE_RELEASE is NO, and without checking that the tag matches the current marketing version/build number or that commit_sha matches the current HEAD. As a result, a stale or locally planted file under TARGET_TEMP_DIR can cause a non-stable or mismatched build to embed misleading stable-release provenance in the app's SourceComplianceInfo.json. This does not directly change app code, leak secrets, bypass authentication, or publish an artifact by itself, but it weakens local release/compliance provenance integrity.",low,false_positive,2026-05-29T05:28:17.095243Z,2026-04-21 01:19:56 -0700,262752927+cypherair@users.noreply.github.com,,,false,user-NU6QP4VPvrvYrlBloRd264B1:github-1162404522,a64de49528e78442aa8e26672b15090e5a97b53b,CypherAir.xcodeproj/project.pbxproj | scripts/generate_source_compliance_info.py | scripts/validate_app_store_candidate_release.py,"Closing as false positive. The reported path depends on stale or planted `SourceComplianceOverrides.json` metadata being consumed without the App Store candidate validation step. That is not the supported formal candidate flow.

The supported App Store candidate path uses the dedicated `CypherAir AppStore Candidate` scheme. Its pre-action runs `validate_app_store_candidate_release.py` and writes fresh `SourceComplianceOverrides.json` only after validating the main branch, clean tracked state, stable release existence, required arm64e manifest, and `HEAD` equality with the remote stable tag commit. The later source-compliance build phase then consumes that freshly generated metadata.

A stale temp metadata file would require bypassing or not using the dedicated candidate scheme, or otherwise tampering with local DerivedData/temp state. It does not affect the binary, cryptographic behavior, authentication, or release publication, and the documented release checklist also requires verifying the displayed Source & Compliance commit/tag/URL before upload. Therefore this does not describe a real reachable security issue in the supported release workflow."
https://chatgpt.com/codex/cloud/security/archives/2e9505ab20b08191b1cb000715279709,cypherair/cypherair,https://github.com/cypherair/cypherair,Certificate signatures can verify with invalid signer keys,"CertificateSignatureService now feeds all stored contact and own public certificates into the certificate-signature verifier and returns a .valid status plus resolved signer identity when the Rust verifier reports a cryptographic match. The Rust verifier's eligible_verification_keys function, however, enumerates the raw primary key and raw subkeys directly from the certificate and only checks whether a subkey has any self-signature containing the certification flag. It does not validate the candidate signer certificate with StandardPolicy, does not check revocation or expiration, and does not ensure the selected subkey is currently valid and bound to the primary under policy. As a result, a certification made by an expired/revoked signer key, or by a stale/untrusted certification-capable subkey that is no longer valid, can still be returned to the app as status .valid and attributed to the stored contact/own-key primary fingerprint. If UI or trust logic consumes this service as authoritative, an attacker with old compromised signing material or a crafted signer certificate can make attacker-controlled certifications appear to come from a trusted identity.",low,wontfix,2026-05-29T05:44:51.619381Z,2026-04-16 11:32:03 -0700,262752927+cypherair@users.noreply.github.com,,,false,user-NU6QP4VPvrvYrlBloRd264B1:github-1162404522,0db5b131696f93d46c6fbda73a143cfba5eb0c9c,Sources/Services/CertificateSignatureService.swift | pgp-mobile/src/cert_signature.rs,"Closing — by-design crypto-only verification (verified against current HEAD c26a071). The Rust verifier is intentionally crypto-only and documented as such (/// Crypto-only verification status, TDD §2.9 ""workflow is crypto-only and does not mutate trust state automatically""). Verifying a signature against an expired/revoked key is cryptographically correct — the signature was legitimately produced before expiry/revocation; these are forward-looking validity concerns, not retroactive crypto invalidation. The attacker model is weak: forging a certification that verifies against a stored contact/own public key requires that key's private key; the ""crafted signer certificate"" path does not apply because candidate signers are the user's own stored contacts/keys, not attacker-controlled input. At HEAD the result is not consumed as authoritative trust — the contact-scoped UI shows a crypto ""Status: Valid"" plus resolved signer identity, gates only the saving of a cryptographic-evidence artifact, and per SECURITY.md does not mutate manual fingerprint verification or introduce web-of-trust. Note: the finding's primary mitigation (""no production caller"") is outdated — the feature is now shipped and reachable, but the above keeps impact low/by-design. A possible future UX hardening (surfacing signer-key expiry/revocation alongside the crypto-valid result) is an enhancement, not a fix. Consistent with the finding's own matrix verdict (severity: ignore)."
https://chatgpt.com/codex/cloud/security/archives/18b3c7e3ff888191a08df1ce994fded3,cypherair/cypherair,https://github.com/cypherair/cypherair,Signer selection is reset on every Sign view appearance,"This commit replaced the previous one-time signer initialization with syncSignerFromDefaultOnAppear(), and SignView calls it on every onAppear. Because the method unconditionally assigns signerFingerprint from keyManagement.defaultKey, any user-selected non-default signer is lost when the Sign view appears again, for example after tab/navigation changes or returning from a system picker. The signing functions then use resolvedSignerFingerprint, so the produced signature may be made with the default key rather than the identity the user intentionally selected. This is an integrity/identity-confusion issue in signing workflows.",low,false_positive,2026-05-29T05:52:02.001295Z,2026-04-11 01:23:24 +0800,262752927+cypherair@users.noreply.github.com,,,false,user-NU6QP4VPvrvYrlBloRd264B1:github-1162404522,5efe71aff40e411c235ec852d80507d0d268620d,Sources/App/Sign/SignScreenModel.swift | Sources/App/Sign/SignView.swift,"Closing as false positive — intentional, test-locked design (verified against current HEAD).
The described mechanism is accurate, but SignScreenModel.syncSignerFromDefaultOnAppear() re-syncing the signer to the current default key on every appearance is intentional and explicitly covered by tests — not a regression:
* SignScreenModelTests.test_syncSignerFromDefaultOnAppear_resetsManualSelectionToCurrentDefault asserts the exact ""manual selection reverts to default on re-appear"" behavior this finding flags.
* ..._recoversAfterDefaultKeyDeletion documents the rationale: re-syncing prevents signerFingerprint from holding a stale reference to a deleted/changed default key, which would otherwise break signing.
No security impact:
* The signing-key Picker is bound to the @Observable signerFingerprint, so the reset is visibly reflected in the UI before the user signs — there is no silent identity substitution. The resolved signer is always one of the user's own keys (never attacker-controlled), and signing is user-initiated and gated by Secure Enclave / biometric unwrap.
* The ""returning from a system picker"" trigger is inaccurate: file selection uses .fileImporter, a modal presented over SignView; dismissing it does not re-fire .onAppear. The reset only occurs on genuine re-appearance (tab/navigation), which is the intended sync point.
This is consistent with the finding's own attack-path matrix verdict (severity: ignore)."
https://chatgpt.com/codex/cloud/security/archives/e7a2686e638c8191876364539797073c,cypherair/cypherair,https://github.com/cypherair/cypherair,Unbounded SKESK S2K can exhaust memory,"The commit adds password/SKESK decryption for attacker-supplied OpenPGP messages. During decrypt, the code collects every SKESK before the encrypted container, performs only symmetric/AEAD algorithm validation, and then calls `skesk.decrypt(password)` for each candidate. SKESK packets can carry expensive S2K parameters, including Argon2id in RFC 9580 messages. Unlike secret-key import, this path has no memory preflight, no maximum S2K cost, and no cap on the number of SKESK packets. A malicious password-encrypted message can therefore force very large Argon2id allocations or repeated expensive KDF work when the user attempts to decrypt it, causing an iOS Jetsam kill, crash, or prolonged hang. This affects availability rather than key confidentiality/integrity.",low,wontfix,2026-05-29T05:55:39.313348Z,2026-04-09 07:36:23 -0700,262752927+cypherair@users.noreply.github.com,,,false,user-NU6QP4VPvrvYrlBloRd264B1:github-1162404522,0257fb7f2029fce7bef4d61033c2ae06467eda04,Sources/Services/PasswordMessageService.swift | pgp-mobile/src/password.rs | Sources/Security/Argon2idMemoryGuard.swift,"Close as will-not-fix / out of target threat model.

CA39 describes a potential resource-exhaustion issue in the password/SKESK service path: a maliciously constructed password-encrypted OpenPGP message could include costly or numerous SKESK/S2K candidates, causing repeated password derivation work before the message is rejected.

We agree this could at most affect local availability if the path were exposed to untrusted user input: the app may hang, consume CPU/memory, or terminate. It does not create a confidentiality or integrity failure, does not expose private keys or plaintext, and does not bypass AEAD/MDC authentication.

CypherAir’s current user-facing large-file and import paths already apply resource-conscious handling where those paths are part of the supported UI surface, such as streaming file operations and Argon2id memory checks for protected private-key import. The password/SKESK message feature, however, is currently service-only and is not part of the formally shipped UI surface. CypherAir does not plan to expose this password-message feature to users in the foreseeable future because the overall password-encryption product model does not meet our security expectations for a supported user-facing workflow.

For that reason, this issue is outside the current CypherAir threat model and will not be fixed at this time. If password/SKESK message support is ever promoted to a user-facing feature, this resource-budgeting concern should be re-evaluated before launch."
https://chatgpt.com/codex/cloud/security/archives/fc696460daa08191acbf2ce184cc359b,cypherair/cypherair,https://github.com/cypherair/cypherair,Legacy share temp files are no longer cleaned on launch,"Before this commit, several ShareLink call sites materialized export data in FileManager.default.temporaryDirectory/share via Data.writeToShareTempFile. Those artifacts could include passphrase-protected private-key backups and revocation certificates. This commit stops creating new tmp/share files, which is an improvement, but it also removes the startup cleanup for that directory. Users upgrading from a prior version may already have tmp/share artifacts; after this change, the app no longer deletes them on launch, extending the lifetime of sensitive local files until the OS happens to purge the temporary directory. The fix should keep deleting tmp/share even if no current code writes there, at least as a migration cleanup.",low,wontfix,2026-05-29T06:14:54.084369Z,2026-03-24 19:08:12 -0700,262752927+cypherair@users.noreply.github.com,,,false,user-NU6QP4VPvrvYrlBloRd264B1:github-1162404522,e0dd92e70ad2bae9677c7ff5350680db5a29ede8,Sources/App/CypherAirApp.swift | Sources/Extensions/Data+TempFile.swift,"We won't fix this problem. It will not be used by the attackers. Old temporary files will be automatically cleaned up by the system. The new version of the software will no longer generate such temporary files, so there is no need to be equipped with cleaning."
https://chatgpt.com/codex/cloud/security/archives/3c77229cc04881919d0060e2d44f8c3d,cypherair/cypherair,https://github.com/cypherair/cypherair,AuthenticationManager target addition breaks builds,"The Xcode project change makes AuthenticationManager.swift part of the CypherAir application target. That source file contains the @Observable macro, but only imports Foundation, LocalAuthentication, and Security. @Observable is provided by the Observation module and is not available through those imports, so compiling the target will fail with an unknown attribute error. This is a non-security build regression rather than an exploitable runtime vulnerability.",informational,false_positive,2026-05-29T06:43:51.401584Z,2026-03-12 12:18:41 +0800,262752927+cypherair@users.noreply.github.com,,,false,user-NU6QP4VPvrvYrlBloRd264B1:github-1162404522,5d35d2b69baaf4d0975dfd454ba30fb2c0e12518,CypherAir.xcodeproj/project.pbxproj | Sources/Security/AuthenticationManager.swift,"False positive on current main. AuthenticationManager.swift is in the app target, but the current macOS build succeeds; the claimed @Observable / missing Observation import build failure is not reproducible on the latest main."
